Date,actual,pred,error,abs_error,ape,horizon_day,stage,fold,year_month
2019-02-02,1988116.58,3384932.0773991533,1396815.4973991532,1396815.4973991532,0.7025822889114245,217,tune,2018-06-30,2019-02
2019-02-03,2075616.33,2739618.4828785527,664002.1528785527,664002.1528785527,0.3199060169653573,218,tune,2018-06-30,2019-02
2019-02-04,1690969.52,2711148.7247353615,1020179.2047353615,1020179.2047353615,0.6033102268663965,219,tune,2018-06-30,2019-02
2019-02-05,1648913.11,2775497.9883688386,1126584.8783688385,1126584.8783688385,0.6832287714474163,220,tune,2018-06-30,2019-02
2019-02-06,2019237.55,2840975.4273692775,821737.8773692774,821737.8773692774,0.40695453458127173,221,tune,2018-06-30,2019-02
2019-02-07,1807804.86,2844399.4007243216,1036594.5407243215,1036594.5407243215,0.5733995762818789,222,tune,2018-06-30,2019-02
2019-02-08,1887002.96,2717430.7488487405,830427.7888487405,830427.7888487405,0.4400776291568406,223,tune,2018-06-30,2019-02
2019-02-09,2204244.85,2757531.57870802,553286.72870802,553286.72870802,0.2510096501792983,224,tune,2018-06-30,2019-02
2019-02-10,2992194.41,3075658.2357707354,83463.82577073528,83463.82577073528,0.02789385124569338,225,tune,2018-06-30,2019-02
2019-02-11,3050258.51,3440263.491277985,390004.98127798503,390004.98127798503,0.12785964861646598,226,tune,2018-06-30,2019-02
2019-02-12,2270445.76,3561469.713362628,1291023.9533626284,1291023.9533626284,0.5686213589011827,227,tune,2018-06-30,2019-02
2019-02-13,2305149.57,3912619.339861043,1607469.769861043,1607469.769861043,0.6973385982329308,228,tune,2018-06-30,2019-02
2019-02-14,2959207.82,3759641.116460026,800433.296460026,800433.296460026,0.27048904475388486,229,tune,2018-06-30,2019-02
2019-02-15,2813189.48,3386367.5058850944,573178.0258850944,573178.0258850944,0.20374668324335352,230,tune,2018-06-30,2019-02
2019-02-16,2890421.0,3314170.155364435,423749.15536443517,423749.15536443517,0.14660464872225712,231,tune,2018-06-30,2019-02
2019-02-17,3658575.54,3659538.5779300616,963.037930061575,963.037930061575,0.0002632275648083448,232,tune,2018-06-30,2019-02
2019-02-18,4680433.34,3913673.2414284316,-766760.0985715683,766760.0985715683,0.1638224589203461,233,tune,2018-06-30,2019-02
2019-02-19,1783513.49,4153400.5142644295,2369887.0242644297,2369887.0242644297,1.3287743757208306,234,tune,2018-06-30,2019-02
2019-02-20,3142305.74,4780370.0238256045,1638064.2838256042,1638064.2838256042,0.5212937312158569,235,tune,2018-06-30,2019-02
2019-02-21,3225995.91,4380673.456744898,1154677.546744898,1154677.546744898,0.35792901756806567,236,tune,2018-06-30,2019-02
2019-02-22,2981029.98,3995853.735864436,1014823.7558644358,1014823.7558644358,0.3404272223603856,237,tune,2018-06-30,2019-02
2019-02-23,3243671.03,4097099.8144122413,853428.7844122415,853428.7844122415,0.263105837959234,238,tune,2018-06-30,2019-02
2019-02-24,4659488.7,4267392.7412722595,-392095.9587277407,392095.9587277407,0.08414999669979684,239,tune,2018-06-30,2019-02
2019-02-25,6710330.49,4917299.083966401,-1793031.4060335988,1793031.4060335988,0.26720463451176435,240,tune,2018-06-30,2019-02
2019-02-26,5143906.53,6525066.778797892,1381160.2487978917,1381160.2487978917,0.2685041496657778,241,tune,2018-06-30,2019-02
2019-02-27,4911504.39,7517920.326840781,2606415.936840781,2606415.936840781,0.530675680988403,242,tune,2018-06-30,2019-02
2019-02-28,3391644.13,7455832.629130172,4064188.4991301717,4064188.4991301717,1.198294497698428,243,tune,2018-06-30,2019-02
2019-03-01,2228532.66,5893088.084162168,3664555.424162168,3664555.424162168,1.6443803987876793,244,tune,2018-06-30,2019-03
2019-03-02,662215.74,4715969.248748723,4053753.508748723,4053753.508748723,6.121499783059707,245,tune,2018-06-30,2019-03
2019-03-03,925441.51,2238232.057868022,1312790.547868022,1312790.547868022,1.418555936471903,246,tune,2018-06-30,2019-03
2019-03-04,1915592.53,2619086.2154645203,703493.6854645202,703493.6854645202,0.36724599540201813,247,tune,2018-06-30,2019-03
2019-03-05,2386338.6,3284856.002494276,898517.402494276,898517.402494276,0.37652552847876486,248,tune,2018-06-30,2019-03
2019-03-06,3341337.75,3812566.209812099,471228.4598120991,471228.4598120991,0.14102987936855504,249,tune,2018-06-30,2019-03
2019-03-07,2432557.33,4039603.589540986,1607046.2595409858,1607046.2595409858,0.6606406515981211,250,tune,2018-06-30,2019-03
2019-03-08,2666858.91,3778927.235034301,1112068.3250343008,1112068.3250343008,0.41699556015668665,251,tune,2018-06-30,2019-03
2019-03-09,3019892.33,3894712.582643854,874820.2526438539,874820.2526438539,0.28968590831973595,252,tune,2018-06-30,2019-03
2019-03-10,2681616.97,4012403.075172112,1330786.1051721117,1330786.1051721117,0.49626256100702987,253,tune,2018-06-30,2019-03
2019-03-11,2420084.85,4607963.262912771,2187878.4129127706,2187878.4129127706,0.9040502910105696,254,tune,2018-06-30,2019-03
2019-03-12,3925730.26,5243233.552811824,1317503.292811824,1317503.292811824,0.3356071878488728,255,tune,2018-06-30,2019-03
2019-03-13,5148543.25,5797542.724181965,648999.474181965,648999.474181965,0.1260549717984723,256,tune,2018-06-30,2019-03
2019-03-14,4367141.68,6264229.514773526,1897087.8347735265,1897087.8347735265,0.4344003409510466,257,tune,2018-06-30,2019-03
2019-03-15,3296671.21,5574434.075690423,2277762.865690423,2277762.865690423,0.6909281273731945,258,tune,2018-06-30,2019-03
2019-03-16,2593942.24,4942363.835349169,2348421.5953491684,2348421.5953491684,0.9053484534602313,259,tune,2018-06-30,2019-03
2019-03-17,3647905.41,5699506.374166056,2051600.9641660554,2051600.9641660554,0.5624051979368773,260,tune,2018-06-30,2019-03
2019-03-18,4462652.85,5985392.5575185595,1522739.7075185599,1522739.7075185599,0.3412184991083409,261,tune,2018-06-30,2019-03
2019-03-19,4580736.76,6282517.59802972,1701780.83802972,1701780.83802972,0.371508106051857,262,tune,2018-06-30,2019-03
2019-03-20,5766530.12,6842578.667148173,1076048.5471481727,1076048.5471481727,0.18660243244306035,263,tune,2018-06-30,2019-03
2019-03-21,4408617.11,6806885.710522931,2398268.6005229307,2398268.6005229307,0.5439956659159567,264,tune,2018-06-30,2019-03
2019-03-22,3610928.89,5391163.334045651,1780234.4440456512,1780234.4440456512,0.49301287792617016,265,tune,2018-06-30,2019-03
2019-03-23,3582976.25,4738064.03221523,1155087.7822152302,1155087.7822152302,0.322382204519282,266,tune,2018-06-30,2019-03
2019-03-24,4240123.5,5296692.912457241,1056569.4124572407,1056569.4124572407,0.24918364110319918,267,tune,2018-06-30,2019-03
2019-03-25,4446564.37,6285593.237915541,1839028.867915541,1839028.867915541,0.41358422253438354,268,tune,2018-06-30,2019-03
2019-03-26,5345042.2,6919787.4717506105,1574745.2717506103,1574745.2717506103,0.29461793056575125,269,tune,2018-06-30,2019-03
2019-03-27,6535411.89,7503960.504163974,968548.6141639743,968548.6141639743,0.14820008753327013,270,tune,2018-06-30,2019-03
2019-03-28,5315964.12,9080230.90738133,3764266.7873813296,3764266.7873813296,0.7081061313448688,271,tune,2018-06-30,2019-03
2019-03-29,4309156.23,8005823.470580751,3696667.2405807506,3696667.2405807506,0.8578633596166343,272,tune,2018-06-30,2019-03
2019-03-30,9442671.99,9635612.266949173,192940.27694917284,192940.27694917284,0.02043280515869882,273,tune,2018-06-30,2019-03
2019-03-31,7501232.88,10687612.572592113,3186379.6925921133,3186379.6925921133,0.4247807985121658,274,tune,2018-06-30,2019-03
2019-04-01,7842271.08,9582704.385302035,1740433.305302035,1740433.305302035,0.22192975574902404,275,tune,2018-06-30,2019-04
2019-04-02,6799630.38,9225810.980051061,2426180.6000510613,2426180.6000510613,0.3568106594716199,276,tune,2018-06-30,2019-04
2019-04-03,6787287.3,8547879.720820135,1760592.4208201347,1760592.4208201347,0.2593955939982288,277,tune,2018-06-30,2019-04
2019-04-04,2048272.63,6696133.936594175,4647861.306594175,4647861.306594175,2.269161457571288,278,tune,2018-06-30,2019-04
2019-04-05,1919484.59,5288600.165967889,3369115.5759678893,3369115.5759678893,1.7552188715241988,279,tune,2018-06-30,2019-04
2019-04-06,2259659.48,5601047.149021557,3341387.6690215566,3341387.6690215566,1.4787129205067466,280,tune,2018-06-30,2019-04
2019-04-07,2241076.34,5707032.426372448,3465956.086372448,3465956.086372448,1.546558689014783,281,tune,2018-06-30,2019-04
2019-04-08,3104721.28,6126500.571513066,3021779.2915130663,3021779.2915130663,0.9732852063013742,282,tune,2018-06-30,2019-04
2019-04-09,3989319.25,6940794.799099989,2951475.5490999892,2951475.5490999892,0.7398444105720516,283,tune,2018-06-30,2019-04
2019-04-10,3426420.13,7623703.1004793225,4197282.970479323,4197282.970479323,1.2249761591493227,284,tune,2018-06-30,2019-04
2019-04-11,3579994.96,7566611.060451003,3986616.100451003,3986616.100451003,1.1135814840507492,285,tune,2018-06-30,2019-04
2019-04-12,3059845.93,6265954.675185893,3206108.7451858926,3206108.7451858926,1.0478007123665511,286,tune,2018-06-30,2019-04
2019-04-13,3248777.0,6610865.217338035,3362088.217338035,3362088.217338035,1.034878114853077,287,tune,2018-06-30,2019-04
2019-04-14,4002434.76,6995250.214535719,2992815.454535719,2992815.454535719,0.747748716467703,288,tune,2018-06-30,2019-04
2019-04-15,3468600.1,7592694.652625588,4124094.5526255877,4124094.5526255877,1.1889795403700725,289,tune,2018-06-30,2019-04
2019-04-16,5005921.07,8375547.797507086,3369626.7275070855,3369626.7275070855,0.67312821764229,290,tune,2018-06-30,2019-04
2019-04-17,4866105.58,9285292.474354208,4419186.894354207,4419186.894354207,0.9081568045948989,291,tune,2018-06-30,2019-04
2019-04-18,3458407.78,8130721.335248792,4672313.555248791,4672313.555248791,1.3510013429500183,292,tune,2018-06-30,2019-04
2019-04-19,3282803.64,6438058.022851214,3155254.3828512137,3155254.3828512137,0.9611462423171961,293,tune,2018-06-30,2019-04
2019-04-20,3583833.11,7067988.834485528,3484155.724485528,3484155.724485528,0.9721869343646776,294,tune,2018-06-30,2019-04
2019-04-21,4280648.65,7291911.417421692,3011262.7674216917,3011262.7674216917,0.7034594552444036,295,tune,2018-06-30,2019-04
2019-04-22,5111723.35,8314025.261822594,3202301.9118225947,3202301.9118225947,0.6264622892439191,296,tune,2018-06-30,2019-04
2019-04-23,6076381.37,9815410.600151133,3739029.2301511327,3739029.2301511327,0.6153381432922029,297,tune,2018-06-30,2019-04
2019-04-24,6020945.99,10244331.128797762,4223385.138797762,4223385.138797762,0.7014487666576398,298,tune,2018-06-30,2019-04
2019-04-25,4244369.27,9544202.42135553,5299833.151355531,5299833.151355531,1.2486739051702567,299,tune,2018-06-30,2019-04
2019-04-26,3983588.88,7845032.562294648,3861443.682294648,3861443.682294648,0.9693379007260027,300,tune,2018-06-30,2019-04
2019-04-27,4765470.57,8858680.315251093,4093209.745251093,4093209.745251093,0.8589308621522119,301,tune,2018-06-30,2019-04
2019-04-28,5579108.13,10577714.962612238,4998606.832612238,4998606.832612238,0.8959508789108624,302,tune,2018-06-30,2019-04
2019-04-29,9634257.78,12780821.753865767,3146563.973865768,3146563.973865768,0.32660159668945127,303,tune,2018-06-30,2019-04
2019-04-30,8059929.99,14330923.310732048,6270993.320732048,6270993.320732048,0.7780456317254001,304,tune,2018-06-30,2019-04
2019-05-01,8442603.96,14787051.990794469,6344448.030794468,6344448.030794468,0.7514800008212712,305,tune,2018-06-30,2019-05
2019-05-02,7808399.68,14536307.002976023,6727907.322976023,6727907.322976023,0.861624353093568,306,tune,2018-06-30,2019-05
2019-05-03,4022286.5,11414467.138734428,7392180.638734428,7392180.638734428,1.8378055960793513,307,tune,2018-06-30,2019-05
2019-05-04,2045383.76,5423091.431745533,3377707.671745533,3377707.671745533,1.651380898685503,308,tune,2018-06-30,2019-05
2019-05-05,2460393.45,4069222.297851193,1608828.847851193,1608828.847851193,0.6538908839361416,309,tune,2018-06-30,2019-05
2019-05-06,3089088.99,4617802.857933089,1528713.867933089,1528713.867933089,0.4948753088311285,310,tune,2018-06-30,2019-05
2019-05-07,3216799.62,5940786.028143983,2723986.408143983,2723986.408143983,0.8468001523029225,311,tune,2018-06-30,2019-05
2019-05-08,3179618.97,6304388.801842896,3124769.831842896,3124769.831842896,0.9827497764120132,312,tune,2018-06-30,2019-05
2019-05-09,3478743.01,6878919.337366836,3400176.3273668364,3400176.3273668364,0.9774152093421918,313,tune,2018-06-30,2019-05
2019-05-10,3379956.2,6926509.809383279,3546553.6093832785,3546553.6093832785,1.0492898130997315,314,tune,2018-06-30,2019-05
2019-05-11,3223254.17,6620530.751138458,3397276.581138458,3397276.581138458,1.053989664469575,315,tune,2018-06-30,2019-05
2019-05-12,3692378.28,6243524.659713533,2551146.379713533,2551146.379713533,0.6909222691326018,316,tune,2018-06-30,2019-05
2019-05-13,4792349.11,6857524.373212362,2065175.2632123614,2065175.2632123614,0.43093172383936806,317,tune,2018-06-30,2019-05
2019-05-14,4862166.63,7873203.044218485,3011036.4142184854,3011036.4142184854,0.6192787379272695,318,tune,2018-06-30,2019-05
2019-05-15,5013097.75,8109978.368513081,3096880.618513081,3096880.618513081,0.6177578760583875,319,tune,2018-06-30,2019-05
2019-05-16,4763396.54,8529306.090921974,3765909.550921974,3765909.550921974,0.7905933338319077,320,tune,2018-06-30,2019-05
2019-05-17,4890006.38,7661084.713533258,2771078.333533258,2771078.333533258,0.5666819464422168,321,tune,2018-06-30,2019-05
2019-05-18,4212074.41,6558020.314506432,2345945.904506432,2345945.904506432,0.5569573744796289,322,tune,2018-06-30,2019-05
2019-05-19,3110577.15,7253695.422837167,4143118.272837167,4143118.272837167,1.3319451899263026,323,tune,2018-06-30,2019-05
2019-05-20,4833855.83,7877343.2004959835,3043487.3704959834,3043487.3704959834,0.6296189786231137,324,tune,2018-06-30,2019-05
2019-05-21,4376980.41,8293127.303617568,3916146.8936175676,3916146.8936175676,0.8947142840005463,325,tune,2018-06-30,2019-05
2019-05-22,5873623.7,9010070.865121253,3136447.1651212526,3136447.1651212526,0.5339884414320333,326,tune,2018-06-30,2019-05
2019-05-23,5059289.39,10082646.207314216,5023356.817314216,5023356.817314216,0.992897703626757,327,tune,2018-06-30,2019-05
2019-05-24,4257574.66,7846357.245403433,3588782.585403433,3588782.585403433,0.8429171234788007,328,tune,2018-06-30,2019-05
2019-05-25,2703860.17,6354777.077378221,3650916.907378221,3650916.907378221,1.3502609890430173,329,tune,2018-06-30,2019-05
2019-05-26,3290638.14,7230318.076147409,3939679.936147409,3939679.936147409,1.197238884536666,330,tune,2018-06-30,2019-05
2019-05-27,3692587.25,8049066.657357408,4356479.407357408,4356479.407357408,1.1797905133744389,331,tune,2018-06-30,2019-05
2019-05-28,4649913.83,10232504.214373142,5582590.384373141,5582590.384373141,1.2005793200630432,332,tune,2018-06-30,2019-05
2019-05-29,6694197.08,12780725.474417541,6086528.394417541,6086528.394417541,0.909224559970311,333,tune,2018-06-30,2019-05
2019-05-30,10560540.55,14452610.245086713,3892069.695086712,3892069.695086712,0.3685483405569341,334,tune,2018-06-30,2019-05
2019-05-31,8767512.49,14146004.350407237,5378491.860407237,5378491.860407237,0.6134569943917167,335,tune,2018-06-30,2019-05
2019-06-01,8443797.15,12417384.312429607,3973587.1624296065,3973587.1624296065,0.4705924469573036,336,tune,2018-06-30,2019-06
2019-06-02,7455195.67,11868668.847557496,4413473.177557496,4413473.177557496,0.5919996433249212,337,tune,2018-06-30,2019-06
2019-06-03,6200836.36,13343428.256671386,7142591.8966713855,7142591.8966713855,1.1518755667777991,338,tune,2018-06-30,2019-06
2019-06-04,3657388.71,8418746.99149611,4761358.28149611,4761358.28149611,1.301846387964628,339,tune,2018-06-30,2019-06
2019-06-05,3116184.22,7976159.617071182,4859975.397071181,4859975.397071181,1.5595918129227868,340,tune,2018-06-30,2019-06
2019-06-06,3413543.4,6989181.833237058,3575638.4332370576,3575638.4332370576,1.0474858568480652,341,tune,2018-06-30,2019-06
2019-06-07,2810118.57,5614677.006317592,2804558.4363175924,2804558.4363175924,0.998021388228324,342,tune,2018-06-30,2019-06
2019-06-08,3253725.42,5256590.804847114,2002865.3848471139,2002865.3848471139,0.6155606654869832,343,tune,2018-06-30,2019-06
2019-06-09,4254903.93,5601104.891482055,1346200.9614820555,1346200.9614820555,0.3163880979757058,344,tune,2018-06-30,2019-06
2019-06-10,4783133.64,6703492.322638585,1920358.6826385856,1920358.6826385856,0.4014854752497749,345,tune,2018-06-30,2019-06
2019-06-11,4164146.71,7659411.670201716,3495264.960201716,3495264.960201716,0.8393712334409361,346,tune,2018-06-30,2019-06
2019-06-12,4780123.09,8437547.662078688,3657424.572078688,3657424.572078688,0.765131881170593,347,tune,2018-06-30,2019-06
2019-06-13,3141446.63,8667453.025922043,5526006.395922043,5526006.395922043,1.7590642295654864,348,tune,2018-06-30,2019-06
2019-06-14,3321275.31,6627948.302412121,3306672.9924121206,3306672.9924121206,0.9956034004335884,349,tune,2018-06-30,2019-06
2019-06-15,4401658.94,6079255.328126291,1677596.3881262904,1677596.3881262904,0.38112820893076516,350,tune,2018-06-30,2019-06
2019-06-16,3952891.26,6865324.932313172,2912433.6723131724,2912433.6723131724,0.7367856793291027,351,tune,2018-06-30,2019-06
2019-06-17,4164327.54,7612161.890814289,3447834.3508142894,3447834.3508142894,0.8279450445951928,352,tune,2018-06-30,2019-06
2019-06-18,5036738.58,8485532.653793922,3448794.0737939216,3448794.0737939216,0.6847276305918425,353,tune,2018-06-30,2019-06
2019-06-19,5640058.49,9855899.703333735,4215841.213333735,4215841.213333735,0.7474818250215939,354,tune,2018-06-30,2019-06
2019-06-20,4189605.48,10020105.097165935,5830499.617165934,5830499.617165934,1.3916583900319737,355,tune,2018-06-30,2019-06
2019-06-21,3812450.83,7692182.539773796,3879731.7097737957,3879731.7097737957,1.017647671477981,356,tune,2018-06-30,2019-06
2019-06-22,4550924.39,6601034.2270524,2050109.8370524002,2050109.8370524002,0.450482069435656,357,tune,2018-06-30,2019-06
2019-06-23,3568419.01,7305532.963500923,3737113.953500923,3737113.953500923,1.0472744212571952,358,tune,2018-06-30,2019-06
2019-06-24,3996277.5,7813784.843064116,3817507.3430641163,3817507.3430641163,0.9552658300290999,359,tune,2018-06-30,2019-06
2019-06-25,5688790.13,9343451.752277583,3654661.622277583,3654661.622277583,0.6424321408878522,360,tune,2018-06-30,2019-06
2019-06-26,5662278.62,11257400.306300245,5595121.686300245,5595121.686300245,0.9881395921665622,361,tune,2018-06-30,2019-06
2019-06-27,3630711.11,11592272.90736558,7961561.79736558,7961561.79736558,2.1928381400098726,362,tune,2018-06-30,2019-06
